datetime,x,y,z,vx,vy,vz,identifier
A.D. 2024-Oct-06 20:00:00.0000,-2.913327749384139,-1.173511241842077,0.3838750779678821,0.0018680811824482,-0.008364001693619016,0.001822022602123009,3
A.D. 2024-Oct-06 21:00:00.0000,-2.913249888925489,-1.173859732362105,0.3839509924424743,0.001869220815592717,-0.008363543249687709,0.001821872174908899,3
A.D. 2024-Oct-06 22:00:00.0000,-2.913171980984267,-1.17420820377806,0.3840269006488441,0.001870360345987176,-0.008363084698319815,0.001821721727483336,3
A.D. 2024-Oct-06 23:00:00.0000,-2.913094025564751,-1.174556656085471,0.3841028025861501,0.001871499773634658,-0.008362626039532965,0.001821571259850198,3
A.D. 2024-Oct-07 00:00:00.0000,-2.913016022671224,-1.174905089279864,0.3841786982535514,0.001872639098538248,-0.008362167273344793,0.001821420772013365,3
A.D. 2024-Oct-07 01:00:00.0000,-2.912937972307967,-1.175253503356759,0.3842545876502043,0.00187377832070099,-0.008361708399772941,0.00182127026397672,3
A.D. 2024-Oct-07 02:00:00.0000,-2.91285987447926,-1.175601898311685,0.3843304707752684,0.00187491744012597,-0.008361249418835034,0.001821119735744138,3
A.D. 2024-Oct-07 03:00:00.0000,-2.912781729189383,-1.175950274140172,0.3844063476279028,0.001876056456816271,-0.008360790330548686,0.001820969187319496,3
A.D. 2024-Oct-07 04:00:00.0000,-2.912703536442619,-1.176298630837741,0.3844822182072649,0.001877195370774942,-0.008360331134931525,0.001820818618706672,3
A.D. 2024-Oct-07 05:00:00.0000,-2.912625296243246,-1.176646968399924,0.3845580825125141,0.001878334182005069,-0.008359871832001164,0.00182066802990954,3
A.D. 2024-Oct-07 06:00:00.0000,-2.912547008595544,-1.176995286822253,0.3846339405428107,0.001879472890509739,-0.008359412421775198,0.001820517420931971,3
A.D. 2024-Oct-07 07:00:00.0000,-2.912468673503796,-1.177343586100249,0.3847097922973118,0.001880611496292,-0.008358952904271246,0.001820366791777843,3
A.D. 2024-Oct-07 08:00:00.0000,-2.91239029097228,-1.177691866229449,0.384785637775178,0.001881749999354943,-0.008358493279506904,0.001820216142451026,3
A.D. 2024-Oct-07 09:00:00.0000,-2.912311861005276,-1.178040127205387,0.3848614769755696,0.001882888399701653,-0.008358033547499755,0.001820065472955386,3
A.D. 2024-Oct-07 10:00:00.0000,-2.912233383607065,-1.178388369023587,0.3849373098976446,0.001884026697335184,-0.008357573708267401,0.001819914783294798,3
A.D. 2024-Oct-07 11:00:00.0000,-2.912154858781926,-1.178736591679584,0.3850131365405637,0.001885164892258624,-0.008357113761827422,0.001819764073473128,3
A.D. 2024-Oct-07 12:00:00.0000,-2.912076286534136,-1.179084795168918,0.3850889569034877,0.001886302984475064,-0.00835665370819739,0.001819613343494241,3
A.D. 2024-Oct-07 13:00:00.0000,-2.911997666867979,-1.179432979487114,0.3851647709855752,0.001887440973987557,-0.008356193547394893,0.001819462593362006,3
A.D. 2024-Oct-07 14:00:00.0000,-2.911918999787731,-1.17978114462971,0.3852405787859874,0.001888578860799195,-0.008355733279437496,0.001819311823080288,3
A.D. 2024-Oct-07 15:00:00.0000,-2.911840285297671,-1.180129290592247,0.3853163803038857,0.00188971664491307,-0.008355272904342757,0.001819161032652948,3
A.D. 2024-Oct-07 16:00:00.0000,-2.911761523402081,-1.180477417370252,0.3853921755384289,0.001890854326332236,-0.008354812422128245,0.001819010222083852,3
A.D. 2024-Oct-07 17:00:00.0000,-2.911682714105237,-1.180825524959267,0.3854679644887791,0.001891991905059788,-0.008354351832811515,0.00181885939137686,3
A.D. 2024-Oct-07 18:00:00.0000,-2.911603857411418,-1.181173613354834,0.3855437471540977,0.001893129381098818,-0.008353891136410113,0.001818708540535831,3
A.D. 2024-Oct-07 19:00:00.0000,-2.911524953324905,-1.181521682552482,0.3856195235335444,0.001894266754452384,-0.00835343033294159,0.001818557669564627,3
A.D. 2024-Oct-07 20:00:00.0000,-2.911446001849975,-1.181869732547756,0.3856952936262814,0.001895404025123581,-0.008352969422423487,0.001818406778467105,3
A.D. 2024-Oct-07 21:00:00.0000,-2.911367002990904,-1.182217763336199,0.3857710574314708,0.001896541193115503,-0.00835250840487333,0.00181825586724712,3
A.D. 2024-Oct-07 22:00:00.0000,-2.911287956751973,-1.182565774913344,0.3858468149482728,0.001897678258431213,-0.008352047280308672,0.001818104935908533,3
A.D. 2024-Oct-07 23:00:00.0000,-2.911208863137461,-1.182913767274736,0.38592256617585,0.001898815221073803,-0.008351586048747023,0.001817953984455196,3
A.D. 2024-Oct-08 00:00:00.0000,-2.911129722151643,-1.183261740415922,0.385998311113365,0.001899952081046371,-0.008351124710205906,0.001817803012890962,3
A.D. 2024-Oct-08 01:00:00.0000,-2.911050533798799,-1.183609694332435,0.3860740497599785,0.001901088838351979,-0.00835066326470285,0.001817652021219686,3
A.D. 2024-Oct-08 02:00:00.0000,-2.910971298083207,-1.183957629019826,0.3861497821148536,0.001902225492993724,-0.008350201712255359,0.001817501009445217,3
A.D. 2024-Oct-08 03:00:00.0000,-2.910892015009142,-1.18430554447364,0.3862255081771533,0.001903362044974706,-0.008349740052880939,0.001817349977571406,3
A.D. 2024-Oct-08 04:00:00.0000,-2.910812684580884,-1.184653440689415,0.3863012279460388,0.001904498494297988,-0.0083492782865971,0.001817198925602105,3
A.D. 2024-Oct-08 05:00:00.0000,-2.91073330680271,-1.185001317662702,0.386376941420674,0.001905634840966669,-0.00834881641342134,0.001817047853541162,3
A.D. 2024-Oct-08 06:00:00.0000,-2.910653881678896,-1.185349175389051,0.386452648600222,0.001906771084983849,-0.008348354433371143,0.00181689676139242,3
A.D. 2024-Oct-08 07:00:00.0000,-2.91057440921372,-1.185697013864,0.3865283494838447,0.001907907226352594,-0.008347892346464011,0.001816745649159729,3
