datetime,x,y,z,vx,vy,vz,identifier
A.D. 2024-Oct-06 22:00:00.0000,-2.176838358034803,-0.4759188448951605,0.1616339180322752,0.001075382207197528,-0.01221335471822924,0.0008332119963178108,5
A.D. 2024-Oct-06 23:00:00.0000,-2.176793499958896,-0.4764277237038465,0.1616686314435211,0.001077805391696689,-0.0122128280120398,0.0008330317397318838,5
A.D. 2024-Oct-07 00:00:00.0000,-2.176748540922549,-0.4769365805556042,0.1617033373436068,0.001080228308307561,-0.01221230078542532,0.0008328514606167125,5
A.D. 2024-Oct-07 01:00:00.0000,-2.176703480936927,-0.4774454154287409,0.1617380357315933,0.00108265095691328,-0.01221177303851538,0.0008326711589886368,5
A.D. 2024-Oct-07 02:00:00.0000,-2.176658320013197,-0.4779542283015856,0.1617727266065431,0.00108507333739713,-0.01221124477143954,0.0008324908348639853,5
A.D. 2024-Oct-07 03:00:00.0000,-2.176613058162535,-0.4784630191524731,0.1618074099675198,0.001087495449642461,-0.0122107159843274,0.0008323104882590864,5
A.D. 2024-Oct-07 04:00:00.0000,-2.17656769539612,-0.4789717879597271,0.1618420858135862,0.001089917293532614,-0.01221018667730858,0.0008321301191902688,5
A.D. 2024-Oct-07 05:00:00.0000,-2.176522231725137,-0.4794805347016927,0.161876754143807,0.001092338868951074,-0.01220965685051272,0.0008319497276738592,5
A.D. 2024-Oct-07 06:00:00.0000,-2.176476667160772,-0.479989259356721,0.1619114149572476,0.001094760175781394,-0.01220912650406948,0.0008317693137261765,5
A.D. 2024-Oct-07 07:00:00.0000,-2.17643100171422,-0.4804979619031516,0.161946068252973,0.001097181213907118,-0.01220859563810856,0.0008315888773635444,5
A.D. 2024-Oct-07 08:00:00.0000,-2.17638523539668,-0.481006642319346,0.1619807140300498,0.001099601983211934,-0.01220806425275964,0.0008314084186022782,5
A.D. 2024-Oct-07 09:00:00.0000,-2.176339368219354,-0.4815153005836714,0.1620153522875458,0.001102022483579597,-0.01220753234815245,0.0008312279374586908,5
A.D. 2024-Oct-07 10:00:00.0000,-2.176293400193452,-0.4820239366744838,0.1620499830245276,0.001104442714893853,-0.01220699992441676,0.0008310474339491021,5
A.D. 2024-Oct-07 11:00:00.0000,-2.176247331330185,-0.482532550570161,0.1620846062400642,0.001106862677038593,-0.01220646698168232,0.000830866908089817,5
A.D. 2024-Oct-07 12:00:00.0000,-2.176201161640771,-0.483041142249086,0.162119221933225,0.001109282369897777,-0.01220593352007892,0.0008306863598971444,5
A.D. 2024-Oct-07 13:00:00.0000,-2.176154891136435,-0.4835497116896312,0.1621538301030791,0.001111701793355349,-0.01220539953973638,0.0008305057893873922,5
A.D. 2024-Oct-07 14:00:00.0000,-2.176108519828402,-0.4840582588701908,0.1621884307486973,0.001114120947295406,-0.01220486504078453,0.000830325196576864,5
A.D. 2024-Oct-07 15:00:00.0000,-2.176062047727905,-0.484566783769164,0.1622230238691511,0.001116539831602107,-0.01220433002335321,0.0008301445814818551,5
A.D. 2024-Oct-07 16:00:00.0000,-2.176015474846182,-0.4850752863649393,0.1622576094635116,0.001118958446159603,-0.01220379448757231,0.0008299639441186727,5
A.D. 2024-Oct-07 17:00:00.0000,-2.175968801194474,-0.4855837666359272,0.1622921875308517,0.00112137679085219,-0.01220325843357172,0.0008297832845036066,5
A.D. 2024-Oct-07 18:00:00.0000,-2.175922026784027,-0.4860922245605432,0.1623267580702449,0.001123794865564232,-0.01220272186148136,0.0008296026026529522,5
A.D. 2024-Oct-07 19:00:00.0000,-2.175875151626094,-0.4866006601171919,0.1623613210807643,0.00112621267018008,-0.01220218477143117,0.0008294218985830023,5
A.D. 2024-Oct-07 20:00:00.0000,-2.175828175731932,-0.4871090732843,0.1623958765614849,0.001128630204584234,-0.0122016471635511,0.0008292411723100445,5
A.D. 2024-Oct-07 21:00:00.0000,-2.1757810991128,-0.4876174640402994,0.1624304245114821,0.00113104746866126,-0.01220110903797114,0.0008290604238503636,5
A.D. 2024-Oct-07 22:00:00.0000,-2.175733921779966,-0.488125832363611,0.1624649649298313,0.001133464462295711,-0.01220057039482128,0.0008288796532202486,5
A.D. 2024-Oct-07 23:00:00.0000,-2.1756866437447,-0.4886341782326775,0.1624994978156092,0.00113588118537229,-0.01220003123423155,0.0008286988604359788,5
A.D. 2024-Oct-08 00:00:00.0000,-2.175639265018277,-0.4891425016259473,0.1625340231678936,0.001138297637775749,-0.01219949155633197,0.0008285180455138328,5
A.D. 2024-Oct-08 01:00:00.0000,-2.17559178561198,-0.4896508025218572,0.1625685409857616,0.001140713819390875,-0.01219895136125263,0.0008283372084700858,5
A.D. 2024-Oct-08 02:00:00.0000,-2.175544205537092,-0.4901590808988667,0.1626030512682922,0.001143129730102558,-0.01219841064912361,0.0008281563493210166,5
A.D. 2024-Oct-08 03:00:00.0000,-2.175496524804902,-0.4906673367354401,0.162637554014565,0.001145545369795767,-0.012197869420075,0.0008279754680828919,5
A.D. 2024-Oct-08 04:00:00.0000,-2.175448743426708,-0.4911755700100307,0.1626720492236593,0.001147960738355462,-0.01219732767423694,0.0008277945647719871,5
A.D. 2024-Oct-08 05:00:00.0000,-2.175400861413807,-0.4916837807011136,0.1627065368946561,0.001150375835666748,-0.01219678541173957,0.0008276136394045678,5
A.D. 2024-Oct-08 06:00:00.0000,-2.175352878777504,-0.49219196878717,0.162741017026637,0.001152790661614799,-0.01219624263271305,0.0008274326919968944,5
A.D. 2024-Oct-08 07:00:00.0000,-2.175304795529109,-0.4927001342466693,0.1627754896186833,0.001155205216084776,-0.01219569933728757,0.0008272517225652358,5
A.D. 2024-Oct-08 08:00:00.0000,-2.175256611679936,-0.4932082770581032,0.1628099546698782,0.001157619498961987,-0.01219515552559334,0.0008270707311258463,5
A.D. 2024-Oct-08 09:00:00.0000,-2.175208327241303,-0.4937163971999688,0.1628444121793052,0.001160033510131807,-0.01219461119776058,0.0008268897176949855,5
A.D. 2024-Oct-08 10:00:00.0000,-2.175159942224533,-0.4942244946507517,0.1628788621460477,0.001162447249479599,-0.01219406635391955,0.0008267086822889096,5
A.D. 2024-Oct-08 11:00:00.0000,-2.175111456640956,-0.49473256938896,0.1629133045691907,0.001164860716890874,-0.01219352099420051,0.000826527624923872,5
A.D. 2024-Oct-08 12:00:00.0000,-2.175062870501904,-0.495240621393107,0.1629477394478201,0.00116727391225121,-0.01219297511873375,0.0008263465456161188,5
A.D. 2024-Oct-08 13:00:00.0000,-2.175014183818715,-0.495748650641695,0.162982166781021,0.001169686835446171,-0.01219242872764958,0.000826165444381902,5
A.D. 2024-Oct-08 14:00:00.0000,-2.174965396602732,-0.496256657113248,0.1630165865678807,0.00117209948636147,-0.01219188182107833,0.0008259843212374633,5
A.D. 2024-Oct-08 15:00:00.0000,-2.174916508865302,-0.4967646407862956,0.1630509988074868,0.001174511864882887,-0.01219133439915034,0.0008258031761990465,5
A.D. 2024-Oct-08 16:00:00.0000,-2.174867520617777,-0.4972726016393564,0.1630854034989268,0.001176923970896189,-0.012190786461996,0.0008256220092828952,5
A.D. 2024-Oct-08 17:00:00.0000,-2.174818431871514,-0.4977805396509707,0.1631198006412898,0.001179335804287291,-0.01219023800974569,0.0008254408205052442,5
A.D. 2024-Oct-08 18:00:00.0000,-2.174769242637874,-0.4982884547996849,0.1631541902336657,0.001181747364942175,-0.01218968904252981,0.0008252596098823268,5
A.D. 2024-Oct-08 19:00:00.0000,-2.174719952928224,-0.4987963470640331,0.1631885722751437,0.00118415865274681,-0.0121891395604788,0.0008250783774303809,5
