datetime,x,y,z,vx,vy,vz,identifier
A.D. 2024-Oct-07 08:00:00.0000,1.535270643521862,-2.492072388878352,-0.3625289196143974,0.008286868851786812,0.004821660036782319,-0.001372827962215478,1
A.D. 2024-Oct-07 09:00:00.0000,1.535615914281789,-2.491871461454914,-0.362586117145694,0.008286127599252006,0.004822856268463184,-0.001372653535954053,1
A.D. 2024-Oct-07 10:00:00.0000,1.535961154153015,-2.491670484190957,-0.3626433074087216,0.008285386194226441,0.004824052381829809,-0.001372479085343569,1
A.D. 2024-Oct-07 11:00:00.0000,1.53630636312919,-2.491469457091406,-0.3627004904024673,0.00828464463672762,0.004825248376867131,-0.001372304610387728,1
A.D. 2024-Oct-07 12:00:00.0000,1.536651541203959,-2.491268380161194,-0.3627576661259163,0.008283902926773062,0.004826444253560065,-0.001372130111090233,1
A.D. 2024-Oct-07 13:00:00.0000,1.53699668837097,-2.491067253405254,-0.3628148345780535,0.008283161064380288,0.004827640011893536,-0.001371955587454791,1
A.D. 2024-Oct-07 14:00:00.0000,1.537341804623873,-2.490866076828514,-0.3628719957578662,0.008282419049566803,0.004828835651852484,-0.001371781039485101,1
A.D. 2024-Oct-07 15:00:00.0000,1.537686889956318,-2.490664850435909,-0.3629291496643395,0.008281676882350129,0.004830031173421836,-0.001371606467184867,1
A.D. 2024-Oct-07 16:00:00.0000,1.538031944361952,-2.490463574232374,-0.3629862962964601,0.008280934562747783,0.004831226576586518,-0.001371431870557793,1
A.D. 2024-Oct-07 17:00:00.0000,1.53837696783443,-2.490262248222839,-0.3630434356532149,0.008280192090777273,0.004832421861331484,-0.001371257249607582,1
A.D. 2024-Oct-07 18:00:00.0000,1.538721960367402,-2.490060872412241,-0.3631005677335895,0.008279449466456115,0.004833617027641661,-0.001371082604337936,1
A.D. 2024-Oct-07 19:00:00.0000,1.539066921954518,-2.489859446805514,-0.3631576925365719,0.008278706689801832,0.004834812075501987,-0.001370907934752559,1
A.D. 2024-Oct-07 20:00:00.0000,1.539411852589436,-2.489657971407594,-0.3632148100611481,0.008277963760831931,0.004836007004897419,-0.001370733240855153,1
A.D. 2024-Oct-07 21:00:00.0000,1.539756752265807,-2.489456446223418,-0.3632719203063053,0.008277220679563931,0.004837201815812896,-0.001370558522649421,1
A.D. 2024-Oct-07 22:00:00.0000,1.540101620977284,-2.489254871257923,-0.3633290232710311,0.008276477446015347,0.004838396508233356,-0.001370383780139066,1
A.D. 2024-Oct-07 23:00:00.0000,1.540446458717526,-2.489053246516045,-0.3633861189543129,0.00827573406020369,0.00483959108214377,-0.00137020901332779,1
A.D. 2024-Oct-08 00:00:00.0000,1.540791265480188,-2.488851572002723,-0.363443207355138,0.00827499052214648,0.004840785537529079,-0.001370034222219295,1
A.D. 2024-Oct-08 01:00:00.0000,1.541136041258924,-2.488649847722897,-0.3635002884724937,0.008274246831861235,0.004841979874374235,-0.001369859406817287,1
A.D. 2024-Oct-08 02:00:00.0000,1.541480786047395,-2.488448073681505,-0.3635573623053688,0.008273502989365463,0.004843174092664206,-0.001369684567125462,1
A.D. 2024-Oct-08 03:00:00.0000,1.541825499839258,-2.488246249883488,-0.3636144288527504,0.008272758994676681,0.004844368192383946,-0.001369509703147527,1
A.D. 2024-Oct-08 04:00:00.0000,1.542170182628171,-2.488044376333787,-0.3636714881136272,0.008272014847812408,0.004845562173518413,-0.001369334814887184,1
A.D. 2024-Oct-08 05:00:00.0000,1.542514834407795,-2.487842453037342,-0.363728540086987,0.008271270548790156,0.004846756036052583,-0.001369159902348134,1
A.D. 2024-Oct-08 06:00:00.0000,1.542859455171791,-2.487640479999096,-0.3637855847718191,0.00827052609762744,0.004847949779971416,-0.001368984965534079,1
A.D. 2024-Oct-08 07:00:00.0000,1.543204044913817,-2.487438457223992,-0.3638426221671112,0.008269781494341781,0.004849143405259876,-0.001368810004448722,1
A.D. 2024-Oct-08 08:00:00.0000,1.54354860362754,-2.487236384716973,-0.3638996522718526,0.00826903673895069,0.004850336911902949,-0.001368635019095765,1
A.D. 2024-Oct-08 09:00:00.0000,1.543893131306619,-2.487034262482982,-0.3639566750850323,0.008268291831471678,0.0048515302998856,-0.001368460009478908,1
A.D. 2024-Oct-08 10:00:00.0000,1.544237627944717,-2.486832090526964,-0.364013690605639,0.008267546771922272,0.004852723569192799,-0.001368284975601855,1
A.D. 2024-Oct-08 11:00:00.0000,1.5445820935355,-2.486629868853864,-0.3640706988326621,0.008266801560319973,0.004853916719809537,-0.001368109917468307,1
A.D. 2024-Oct-08 12:00:00.0000,1.544926528072633,-2.486427597468628,-0.3641276997650912,0.008266056196682308,0.004855109751720793,-0.001367934835081966,1
A.D. 2024-Oct-08 13:00:00.0000,1.545270931549778,-2.486225276376203,-0.3641846934019152,0.008265310681026792,0.004856302664911539,-0.001367759728446533,1
A.D. 2024-Oct-08 14:00:00.0000,1.545615303960607,-2.486022905581535,-0.3642416797421248,0.008264565013370934,0.004857495459366775,-0.001367584597565709,1
A.D. 2024-Oct-08 15:00:00.0000,1.545959645298783,-2.485820485089572,-0.3642986587847092,0.00826381919373225,0.004858688135071483,-0.001367409442443196,1
A.D. 2024-Oct-08 16:00:00.0000,1.546303955557973,-2.485618014905262,-0.3643556305286585,0.008263073222128265,0.004859880692010646,-0.001367234263082698,1
A.D. 2024-Oct-08 17:00:00.0000,1.546648234731849,-2.485415495033554,-0.3644125949729627,0.008262327098576484,0.004861073130169271,-0.001367059059487913,1
A.D. 2024-Oct-08 18:00:00.0000,1.546992482814079,-2.485212925479397,-0.3644695521166129,0.008261580823094423,0.004862265449532346,-0.001366883831662543,1
A.D. 2024-Oct-08 19:00:00.0000,1.54733669979833,-2.485010306247744,-0.364526501958598,0.008260834395699608,0.004863457650084859,-0.001366708579610289,1
A.D. 2024-Oct-08 20:00:00.0000,1.547680885678277,-2.484807637343541,-0.3645834444979106,0.008260087816409543,0.004864649731811826,-0.001366533303334854,1
A.D. 2024-Oct-08 21:00:00.0000,1.548025040447589,-2.484604918771742,-0.3646403797335397,0.008259341085241748,0.004865841694698241,-0.001366358002839936,1
A.D. 2024-Oct-08 22:00:00.0000,1.548369164099937,-2.484402150537301,-0.3646973076644771,0.008258594202213743,0.004867033538729103,-0.00136618267812924,1
A.D. 2024-Oct-08 23:00:00.0000,1.548713256628997,-2.484199332645166,-0.3647542282897144,0.008257847167343036,0.004868225263889429,-0.001366007329206463,1
A.D. 2024-Oct-09 00:00:00.0000,1.549057318028441,-2.483996465100293,-0.364811141608242,0.008257099980647144,0.004869416870164226,-0.001365831956075308,1
A.D. 2024-Oct-09 01:00:00.0000,1.549401348291942,-2.483793547907638,-0.3648680476190508,0.008256352642143602,0.004870608357538484,-0.001365656558739479,1
A.D. 2024-Oct-09 02:00:00.0000,1.549745347413178,-2.48359058107215,-0.3649249463211337,0.008255605151849907,0.004871799725997242,-0.00136548113720267,1
A.D. 2024-Oct-09 03:00:00.0000,1.550089315385823,-2.483387564598789,-0.3649818377134822,0.008254857509783577,0.004872990975525507,-0.001365305691468587,1
A.D. 2024-Oct-09 04:00:00.0000,1.550433252203552,-2.48318449849251,-0.365038721795087,0.008254109715962132,0.00487418210610829,-0.001365130221540929,1
