datetime,x,y,z,vx,vy,vz,identifier
A.D. 2024-Nov-06 15:00:00.0000,0.1195310320928197,-2.681694578620095,1.844067701321858,0.008594988396780977,-0.001168806346740861,6.611121443466638e-05,2
A.D. 2024-Nov-06 16:00:00.0000,0.1198891556723672,-2.681743258904962,1.844070442195741,0.008594943400579088,-0.001167847332106076,6.545073737414707e-05,2
A.D. 2024-Nov-06 17:00:00.0000,0.1202472773744505,-2.681791899231542,1.844073155550427,0.008594898278501985,-0.001166888349008208,6.479029301952295e-05,2
A.D. 2024-Nov-06 18:00:00.0000,0.1206053971938289,-2.681840499601151,1.84407584138728,0.008594853030562864,-0.001165929397451692,6.412988137273124e-05,2
A.D. 2024-Nov-06 19:00:00.0000,0.1209635151252508,-2.681889060015101,1.844078499707662,0.008594807656774926,-0.001164970477440991,6.346950243572935e-05,2
A.D. 2024-Nov-06 20:00:00.0000,0.1213216311634765,-2.681937580474709,1.844081130512937,0.008594762157151362,-0.001164011588980538,6.280915621045316e-05,2
A.D. 2024-Nov-06 21:00:00.0000,0.1216797453032672,-2.681986060981289,1.844083733804468,0.008594716531705366,-0.001163052732074763,6.214884269883685e-05,2
A.D. 2024-Nov-06 22:00:00.0000,0.1220378575393726,-2.682034501536153,1.844086309583616,0.008594670780450127,-0.001162093906728125,6.148856190283561e-05,2
A.D. 2024-Nov-06 23:00:00.0000,0.1223959678665549,-2.68208290214062,1.844088857851747,0.008594624903398828,-0.00116113511294505,6.082831382438229e-05,2
A.D. 2024-Nov-07 00:00:00.0000,0.1227540762795768,-2.682131262796004,1.844091378610223,0.008594578900564658,-0.001160176350729963,6.016809846540853e-05,2
A.D. 2024-Nov-07 01:00:00.0000,0.1231121827731898,-2.68217958350362,1.844093871860407,0.008594532771960796,-0.00115921762008732,5.950791582786694e-05,2
A.D. 2024-Nov-07 02:00:00.0000,0.1234702873421576,-2.682227864264783,1.844096337603663,0.008594486517600416,-0.001158258921021543,5.88477659136876e-05,2
A.D. 2024-Nov-07 03:00:00.0000,0.1238283899812447,-2.682276105080811,1.844098775841354,0.008594440137496696,-0.001157300253537051,5.818764872479978e-05,2
A.D. 2024-Nov-07 04:00:00.0000,0.1241864906852041,-2.682324305953017,1.844101186574845,0.008594393631662808,-0.001156341617638293,5.752756426315322e-05,2
A.D. 2024-Nov-07 05:00:00.0000,0.1245445894488012,-2.682372466882718,1.844103569805498,0.008594347000111921,-0.001155383013329689,5.686751253067549e-05,2
A.D. 2024-Nov-07 06:00:00.0000,0.1249026862668021,-2.682420587871233,1.844105925534677,0.008594300242857202,-0.001154424440615651,5.620749352929305e-05,2
A.D. 2024-Nov-07 07:00:00.0000,0.1252607811339616,-2.682468668919875,1.844108253763746,0.008594253359911814,-0.001153465899500627,5.554750726095324e-05,2
A.D. 2024-Nov-07 08:00:00.0000,0.1256188740450467,-2.682516710029963,1.84411055449407,0.008594206351288916,-0.001152507389989026,5.488755372758072e-05,2
A.D. 2024-Nov-07 09:00:00.0000,0.1259769649948249,-2.682564711202814,1.844112827727012,0.008594159217001669,-0.001151548912085262,5.422763293109961e-05,2
A.D. 2024-Nov-07 10:00:00.0000,0.126335053978053,-2.682612672439743,1.844115073463935,0.00859411195706323,-0.001150590465793772,5.356774487345464e-05,2
A.D. 2024-Nov-07 11:00:00.0000,0.1266931409894994,-2.682660593742069,1.844117291706205,0.008594064571486745,-0.001149632051118966,5.290788955656757e-05,2
A.D. 2024-Nov-07 12:00:00.0000,0.1270512260239334,-2.682708475111109,1.844119482455186,0.008594017060285371,-0.001148673668065248,5.224806698236015e-05,2
A.D. 2024-Nov-07 13:00:00.0000,0.1274093090761131,-2.68275631654818,1.844121645712242,0.00859396942347225,-0.001147715316637054,5.158827715277417e-05,2
A.D. 2024-Nov-07 14:00:00.0000,0.127767390140809,-2.6828041180546,1.844123781478737,0.00859392166106053,-0.001146756996838786,5.09285200697292e-05,2
A.D. 2024-Nov-07 15:00:00.0000,0.1281254692127919,-2.68285187963169,1.844125889756036,0.00859387377306335,-0.001145798708674845,5.026879573514399e-05,2
A.D. 2024-Nov-07 16:00:00.0000,0.1284835462868216,-2.682899601280763,1.844127970545504,0.008593825759493847,-0.001144840452149662,4.960910415095794e-05,2
A.D. 2024-Nov-07 17:00:00.0000,0.1288416213576699,-2.682947283003141,1.844130023848504,0.008593777620365157,-0.001143882227267635,4.894944531908793e-05,2
A.D. 2024-Nov-07 18:00:00.0000,0.1291996944201096,-2.682994924800142,1.844132049666402,0.008593729355690416,-0.001142924034033159,4.828981924144997e-05,2
A.D. 2024-Nov-07 19:00:00.0000,0.1295577654689019,-2.683042526673084,1.844134048000562,0.008593680965482754,-0.00114196587245066,4.763022591998125e-05,2
A.D. 2024-Nov-07 20:00:00.0000,0.1299158344988205,-2.683090088623286,1.84413601885235,0.008593632449755296,-0.001141007742524531,4.697066535659554e-05,2
A.D. 2024-Nov-07 21:00:00.0000,0.1302739015046397,-2.683137610652067,1.84413796222313,0.008593583808521165,-0.001140049644259164,4.631113755320665e-05,2
A.D. 2024-Nov-07 22:00:00.0000,0.1306319664811223,-2.683185092760747,1.844139878114268,0.008593535041793486,-0.001139091577658979,4.565164251174864e-05,2
A.D. 2024-Nov-07 23:00:00.0000,0.1309900294230437,-2.683232534950645,1.844141766527128,0.008593486149585376,-0.001138133542728364,4.499218023413335e-05,2
A.D. 2024-Nov-08 00:00:00.0000,0.1313480903251798,-2.683279937223081,1.844143627463076,0.008593437131909954,-0.001137175539471706,4.433275072227144e-05,2
A.D. 2024-Nov-08 01:00:00.0000,0.1317061491822951,-2.683327299579374,1.844145460923477,0.00859338798878033,-0.001136217567893422,4.367335397809481e-05,2
A.D. 2024-Nov-08 02:00:00.0000,0.1320642059891667,-2.683374622020845,1.844147266909695,0.008593338720209615,-0.001135259627997893,4.30139900035122e-05,2
A.D. 2024-Nov-08 03:00:00.0000,0.1324222607405718,-2.683421904548815,1.844149045423099,0.008593289326210918,-0.001134301719789502,4.235465880043204e-05,2
A.D. 2024-Nov-08 04:00:00.0000,0.132780313431277,-2.683469147164601,1.844150796465051,0.008593239806797343,-0.001133343843272661,4.169536037078339e-05,2
A.D. 2024-Nov-08 05:00:00.0000,0.1331383640560607,-2.683516349869527,1.844152520036918,0.008593190161981993,-0.001132385998451747,4.103609471647265e-05,2
A.D. 2024-Nov-08 06:00:00.0000,0.1334964126097019,-2.683563512664913,1.844154216140066,0.008593140391777967,-0.001131428185331138,4.037686183940553e-05,2
A.D. 2024-Nov-08 07:00:00.0000,0.1338544590869688,-2.683610635552079,1.84415588477586,0.00859309049619836,-0.00113047040391524,3.971766174150842e-05,2
A.D. 2024-Nov-08 08:00:00.0000,0.1342125034826414,-2.683657718532346,1.844157525945666,0.008593040475256266,-0.001129512654208427,3.905849442468513e-05,2
A.D. 2024-Nov-08 09:00:00.0000,0.1345705457915005,-2.683704761607037,1.844159139650851,0.008592990328964779,-0.001128554936215071,3.839935989083901e-05,2
A.D. 2024-Nov-08 10:00:00.0000,0.1349285860083156,-2.683751764777471,1.844160725892779,0.008592940057336984,-0.001127597249939574,3.774025814189363e-05,2
A.D. 2024-Nov-08 11:00:00.0000,0.1352866241278687,-2.683798728044972,1.844162284672818,0.008592889660385968,-0.001126639595386304,3.708118917975029e-05,2
